Time [d]	u [m/s]	v [m/s]	Tair [deg C]	sol [W/m2]	vap [mbar]	lw [W/m2]	precip [m/h]
54102	2.17468094825745	0	-8.95700683593799	8.00053596496582	3.0586407475612	261.452331542969	1.70625895003064e-05
54103	1.55791783332825	0	-10.120855712891	22.2758502960205	2.7133975685421	245.070785522461	6.48076871180417e-06
54104	1.33809185028076	0	-7.08749999999998	51.0987930297852	3.14839702453961	238.439834594727	0
54105	1.31625187397003	0	-7.695806884766	9.91898632049561	3.35650070048012	258.046478271484	1.25591234084115e-05
54106	1.40507292747498	0	-6.59778442382799	19.9909400939941	3.4757891999416	255.451507568359	5.20581756467842e-07
54107	1.84265398979187	0	-5.56107177734396	16.4818305969238	3.93438785354816	263.887573242188	2.36786379698768e-05
54108	2.44440007209778	0	-2.223791503906	58.750617980957	4.35490486412033	241.052001953125	5.08935266275836e-07
54109	2.08681583404541	0	-2.79254760742197	70.839485168457	4.07898398167033	237.47639465332	0
54110	1.87102377414703	0	-3.37604370117197	63.1592597961426	4.07959563809357	246.113632202148	0
54111	2.05229353904724	0	-2.75705566406197	41.8866882324219	4.45226872678948	248.314010620117	2.94822737285156e-06
54112	1.86121618747711	0	-4.99799194335895	73.7730255126953	3.47547728869865	231.709228515625	6.29778595692994e-06
54113	2.27066779136658	0	-6.89008178710895	79.436767578125	2.88287768202996	225.11067199707	2.41746167577933e-06
54114	1.4666473865509	0	-11.036993408203	44.6094131469727	2.23571080998804	239.227172851562	8.19833935060564e-06
54115	2.14157819747925	0	-6.22830810546896	25.2166271209717	3.63331065148289	262.592559814453	8.9695367933018e-06
54116	1.65273940563202	0	-3.05744018554697	35.3318939208984	4.56153893435007	266.051910400391	1.11027758167539e-05
54117	2.56955933570862	0	-1.079748535156	65.8308486938477	4.88789643534367	266.651641845703	3.26728493544378e-06
54118	4.17991828918457	0	-1.55652465820299	31.0867366790771	5.17385642455457	270.457641601562	1.53701300102208e-05
54119	3.83475613594055	0	-3.08872070312498	21.9565334320068	4.67389093222787	273.910888671875	1.46278216561768e-05
54120	3.17496514320374	0	-3.03864135742197	30.4218044281006	4.62288097202096	271.512054443359	9.77343006525189e-06
54121	2.3820960521698	0	-3.96860351562498	21.6312465667725	4.44038184140639	269.722991943359	2.04488686803314e-05
54122	5.35009050369263	0	-3.28009643554697	24.3250751495361	4.73513354707024	264.647247314453	3.26151105885706e-05
54123	3.04069781303406	0	-2.553228759766	67.8369598388672	4.66706176094311	263.353546142578	2.10158734464332e-06
54124	1.55192470550537	0	-2.595861816406	77.3717956542969	4.32352834692512	256.181671142578	0
54125	1.88849878311157	0	-2.080084228516	104.923004150391	4.11334275545349	233.292617797852	0
54126	2.83751153945923	0	-4.307043457031	24.9999732971191	4.33912533725883	266.496337890625	2.83146517985086e-05
54127	1.84931290149689	0	-1.747808837891	81.9540634155273	4.63619001391899	256.937530517578	0
54128	1.30698299407959	0	-2.383795166016	76.5781021118164	4.73027310691046	263.033203125	0
54129	1.41133415699005	0	-0.885748291016	102.839744567871	4.95481863277579	255.835632324219	0
54130	1.99299454689026	0	0.165063476562011	75.2854614257812	5.37777329744857	254.450790405273	0
54131	4.11781311035156	0	-0.447668457031	124.275398254395	3.86259898122013	227.596176147461	0
54132	2.48593235015869	0	0.0398803710940001	116.494964599609	4.45267105265286	234.856140136719	0
54133	1.3789598941803	0	-1.727789306641	126.11742401123	4.19040640785057	232.432266235352	0
54134	2.1594066619873	0	-0.853735351561966	124.870826721191	4.37165104094285	236.784698486328	0
54135	2.18060564994812	0	0.625970458984	133.588012695312	4.79463368120725	233.863647460938	0
54136	3.14894366264343	0	-0.523229980468955	111.284393310547	4.48010008234767	245.293395996094	2.33422446803565e-06
54137	2.72989153862	0	-1.96893920898395	129.123565673828	3.45484730881536	238.510391235352	1.1451243153715e-06
54138	2.48687291145325	0	-5.49759521484396	140.218505859375	2.44002915642279	224.6982421875	0
54139	1.95863342285156	0	-6.15677490234396	116.632133483887	2.8358345812003	239.902526855469	0
54140	2.44911575317383	0	-6.587896728516	127.880058288574	2.87148558296557	241.337051391602	3.73371070357583e-06
54141	3.52035689353943	0	-6.33963623046896	39.8238143920898	3.54892457670712	269.635650634766	3.10075968930808e-05
54142	1.23684000968933	0	-3.529211425781	93.6826400756836	3.86782552345039	265.225067138672	5.83373649634369e-07
54143	1.58062493801117	0	-3.24725952148395	134.036346435547	3.78089809967949	246.83821105957	0
54144	3.94188833236694	0	-1.24887695312498	83.6949844360352	4.48086394743271	258.319580078125	0
54145	3.71987438201904	0	1.65078125000002	111.355247497559	5.07411089735967	250.842666625977	0
54146	1.59048140048981	0	0.898126220703034	143.696395874023	4.86947561658324	244.578262329102	0
54147	2.27215027809143	0	2.74703369140605	149.756454467773	5.86733680321189	248.075973510742	0
54148	1.8019425868988	0	2.76381835937502	162.047729492188	5.54665414592586	242.416549682617	0
54149	1.57836270332336	0	1.76775512695303	159.334228515625	5.0550928248439	249.205947875977	0
54150	3.06867694854736	0	2.27608642578105	145.204116821289	5.44137779332311	260.025024414062	0
54151	2.55587768554688	0	2.461511230469	156.92414855957	5.2949436408409	249.950469970703	0
54152	2.0568675994873	0	0.983483886719	104.709480285645	4.95439973237903	271.675872802734	1.90750344902174e-05
54153	3.15961170196533	0	1.55532226562502	57.2048568725586	6.49561972562691	287.181518554688	3.82842861452244e-05
54154	2.34751558303833	0	3.37145385742201	127.903335571289	6.19363124789443	272.919097900391	2.27551860613554e-06
54155	1.88169825077057	0	3.69948730468803	143.318237304688	6.33202047605349	267.337738037109	0
54156	2.16786456108093	0	4.52901611328105	177.626907348633	5.98567817811312	256.937133789062	0
54157	1.67138266563416	0	4.70766601562502	133.981887817383	6.51846015943852	272.979248046875	2.74983676717966e-06
54158	1.25135362148285	0	3.43340454101605	112.106452941895	7.39916536550842	285.347076416016	1.63587830886374e-05
54159	1.31381392478943	0	4.387780761719	101.752304077148	7.56035942479547	289.957885742188	2.80450876743997e-06
54160	1.48373413085938	0	3.79430541992201	90.3656005859375	7.36368427253125	289.182891845703	1.73062302464031e-06
54161	1.50861465930939	0	4.65700683593803	149.899047851562	6.51689253154376	274.397125244141	0
54162	1.67217564582825	0	4.01531372070303	194.515151977539	5.72145123354163	257.267395019531	0
54163	1.38356637954712	0	2.50576171875002	191.984375	4.87217718437718	250.825134277344	0
54164	1.98789715766907	0	3.91344604492201	198.014526367188	5.46368172207007	259.688110351562	0
54165	1.59567868709564	0	3.32677612304701	166.252502441406	5.74962391839245	270.478790283203	0
54166	1.32593250274658	0	3.869226074219	150.170928955078	6.00908298949338	277.662872314453	0
54167	1.07414996623993	0	4.303552246094	177.775238037109	5.85097709156509	267.368621826172	1.30231114781054e-06
54168	2.03419518470764	0	5.63942871093803	214.299118041992	5.81892156017398	258.527648925781	0
54169	1.96853375434875	0	5.42199096679701	202.751968383789	5.74400563162038	262.113922119141	0
54170	1.94514000415802	0	6.25319824218803	219.748504638672	5.9224402795844	265.545135498047	0
54171	2.19159126281738	0	6.77443847656201	172.460586547852	6.40988821247015	283.838134765625	5.05803351794992e-06
54172	1.76956522464752	0	7.11812744140605	96.5769729614258	8.83410178582238	306.140563964844	2.35062119221159e-05
54173	1.57664704322815	0	8.801110839844	168.581298828125	8.85176476044201	301.4853515625	0
54174	2.01110410690308	0	7.38030395507803	110.419250488281	8.64390366325319	297.594573974609	5.39237337054347e-06
54175	1.94211530685425	0	8.64528808593803	213.963623046875	8.1828070842686	280.3056640625	0
54176	1.86591589450836	0	10.420007324219	234.915283203125	8.45384496005706	282.294067382812	0
54177	2.53023290634155	0	8.49874267578105	212.155456542969	7.29541874654544	275.725952148438	2.43891842425607e-06
54178	1.36211371421814	0	6.83776245117201	210.862777709961	5.58401611351526	277.805297851562	3.941910146447e-07
54179	2.28114008903503	0	6.54934082031201	240.05810546875	5.14711891254247	280.698486328125	1.70787984643539e-06
54180	3.3272430896759	0	6.19765625000002	237.613922119141	6.29820263397555	280.517791748047	7.30792736350042e-06
54181	2.60419631004333	0	5.03658447265605	248.490036010742	4.97833994884038	268.234649658203	0
54182	3.17547941207886	0	4.32094726562502	139.694137573242	6.61580208602458	287.406402587891	1.23573115868364e-05
54183	4.2676420211792	0	4.18483886718803	88.6813049316406	7.42175373766713	302.190277099609	1.74712254698129e-05
54184	3.54146409034729	0	6.19887695312502	222.505935668945	6.46622247850566	286.187042236328	3.11436224365025e-06
54185	2.65309953689575	0	5.53017578125002	212.130249023438	6.95157757966177	288.620422363281	1.27748474672747e-05
54186	2.54057741165161	0	5.34868774414105	243.755645751953	4.65938547975277	270.963287353516	5.17089296813033e-07
54187	2.09679627418518	0	7.61290893554701	257.936676025391	5.35014791487272	277.116302490234	0
54188	1.60429286956787	0	7.98537597656201	255.751953125	5.4082589446411	278.664398193359	0
54189	2.34141516685486	0	6.47783813476605	226.15592956543	6.34706131560858	291.783477783203	5.57248313270975e-06
54190	2.74371290206909	0	7.51809082031201	284.563903808594	4.89332094684524	268.707641601562	0
54191	2.88291072845459	0	7.61196289062502	243.22802734375	6.57012425177886	285.013702392578	6.53002391320317e-06
54192	2.50402927398682	0	8.204827880859	232.451217651367	6.77707801947498	299.181030273438	1.64647569060132e-06
54193	2.39789795875549	0	6.84557495117201	67.0541458129883	9.03993089593597	325.755645751953	2.87376153412172e-05
54194	2.0382125377655	0	7.66726074218803	171.789520263672	9.3240748631894	313.64453125	8.23265711207769e-06
54195	1.42379701137543	0	7.533044433594	211.396057128906	8.53010978106858	304.861755371094	6.25198228792417e-06
54196	1.49970304965973	0	8.281488037109	224.704986572266	7.99729090209472	305.643707275391	3.28103599005975e-06
54197	1.16377854347229	0	6.77584228515605	144.044479370117	8.87270028815731	305.540008544922	2.80721603000225e-05
54198	1.68418395519257	0	11.06630859375	273.833343505859	8.32819888505232	293.632019042969	0
54199	1.76145029067993	0	11.485131835938	237.674041748047	8.01388878910053	304.498107910156	1.23917794149343e-06
54200	2.13736987113953	0	12.202996826172	310.216491699219	8.26575261693743	290.509399414062	0
54201	1.69405424594879	0	9.310296630859	164.095733642578	9.32613386008372	312.617034912109	5.68813387265739e-05
54202	4.16908550262451	0	7.64934692382803	265.36669921875	7.2828718648347	293.050750732422	3.45376873964494e-06
54203	3.71627879142761	0	8.33196411132803	316.867736816406	6.29294885336819	270.360809326172	4.83715199253411e-07
54204	1.33732795715332	0	12.920526123047	312.007415771484	8.00948527521787	297.103393554688	0
54205	1.40492701530457	0	15.879479980469	322.823791503906	8.96531856292426	295.898071289062	0
54206	1.33227121829987	0	16.816827392578	325.172882080078	8.8207651982838	296.851745605469	0
54207	1.4202743768692	0	16.828881835938	297.443359375	9.37401075266194	306.960418701172	0
54208	2.94556927680969	0	11.899407958984	254.172470092773	7.688698195918	300.677185058594	0
54209	3.89068245887756	0	7.27385864257803	298.915222167969	4.44366985010085	261.305358886719	7.53784787674603e-07
54210	3.53902864456177	0	5.81334838867201	279.567108154297	4.73277677111463	272.967712402344	2.23855194134457e-06
54211	2.54188418388367	0	8.12053833007803	234.757965087891	5.75274468400223	295.906555175781	1.72781243337441e-06
54212	1.43115401268005	0	7.960290527344	243.21044921875	6.845343813648	293.011596679688	8.62223209373447e-06
54213	1.2844512462616	0	7.92495117187502	216.583419799805	8.29747298178689	305.840942382812	7.51247575357814e-06
54214	1.36611223220825	0	7.460198974609	183.406051635742	8.92168514122704	304.533966064453	7.99858500815592e-06
54215	1.8449147939682	0	9.09230957031201	258.997009277344	6.7794100668918	298.855224609375	2.3142050054048e-07
54216	1.34687376022339	0	7.828851318359	73.6662445068359	9.23440838438318	329.126922607422	8.96163227379375e-06
54217	1.56569373607635	0	9.28371582031201	122.385803222656	9.47232034969836	326.366821289062	6.92491135446794e-06
54218	2.20680689811707	0	9.57061157226605	65.5629196166992	10.3425439337022	332.485992431641	1.50332491304855e-05
54219	2.28482675552368	0	12.362512207031	245.058120727539	8.90621716569186	312.145111083984	2.86962094580506e-07
54220	2.03929138183594	0	12.321496582031	298.743713378906	7.86487822705282	293.677124023438	2.89423446196856e-07
54221	2.30389332771301	0	10.594445800781	282.248992919922	5.56219122594965	287.684997558594	0
54222	1.12534558773041	0	8.910241699219	248.379455566406	6.30969119706901	290.03662109375	5.56369236114228e-06
54223	2.13911175727844	0	10.447991943359	277.01513671875	7.24537445497784	302.265045166016	9.77134770134094e-07
54224	3.19378232955933	0	9.37322387695303	157.109237670898	9.6823928319608	313.354370117188	2.78529053806172e-05
54225	1.27369582653046	0	9.02590332031201	232.243408203125	8.72009481537649	304.189331054688	7.35371587426117e-06
54226	1.77883493900299	0	9.56545410156201	235.500289916992	9.65915040532212	300.645660400391	7.78432877268642e-06
54227	1.22910749912262	0	11.626306152344	267.315673828125	8.99306421472789	305.675048828125	0
54228	1.86577820777893	0	13.975579833984	292.240142822266	8.93215078135044	303.069122314453	2.38608792970909e-07
54229	1.14191234111786	0	15.507348632812	303.376617431641	9.7804172764175	310.905548095703	0
54230	1.41633355617523	0	17.9681640625	280.192565917969	10.0481206915388	323.312561035156	0
54231	1.91911888122559	0	18.904351806641	276.359191894531	10.5188115963107	322.889709472656	0
54232	2.28511714935303	0	18.419152832031	309.407379150391	10.6289980777206	311.746765136719	0
54233	1.2175372838974	0	19.286889648438	318.289123535156	10.1472281129187	308.480651855469	0
54234	1.56984281539917	0	20.775872802734	285.248107910156	11.0384161295376	338.279235839844	0
54235	1.51109302043915	0	20.727899169922	259.516662597656	13.6168105060484	339.688354492188	3.77024807423569e-07
54236	1.54629135131836	0	20.149987792969	248.284286499023	12.3876295933577	339.721771240234	3.37707938847922e-06
54237	0.907925486564636	0	21.130029296875	276.687683105469	12.8168206883635	347.920532226562	0
54238	0.946912705898285	0	21.959436035156	255.335494995117	13.9146240598561	347.077453613281	0
54239	0.936507344245911	0	20.812158203125	293.666137695312	16.7501978802982	343.649108886719	2.74376907327678e-05
54240	1.03355669975281	0	19.724755859375	275.189697265625	17.0490654130176	346.251098632812	1.81330566798958e-05
54241	1.26568269729614	0	15.378442382812	71.4921112060547	17.0302602619028	362.286193847656	5.55138507883789e-05
54242	1.1995861530304	0	13.672052001953	61.1472091674805	15.2564683095165	362.947021484375	4.37142928907028e-05
54243	1.01498627662659	0	12.790002441406	93.0885467529297	14.2847443152764	354.095794677734	4.52840726615653e-05
54244	1.65374040603638	0	12.332330322266	80.0261001586914	13.4375671622509	353.958374023438	3.32263637877381e-05
54245	2.14106249809265	0	11.996392822266	73.3896255493164	13.0291198656126	347.804779052734	3.56406477900842e-05
54246	2.18727946281433	0	11.936517333984	77.1692733764648	11.3197092398085	343.456115722656	1.23693755287806e-05
54247	1.53159260749817	0	11.792993164062	71.9919052124023	13.1839432808207	344.333618164062	1.72439306172439e-05
54248	1.33309769630432	0	13.012628173828	185.866546630859	10.9831331580222	335.97705078125	8.18666434396517e-07
54249	1.98995971679688	0	12.194299316406	128.091278076172	12.5287401018365	349.117919921875	1.44053723892689e-05
54250	1.64058327674866	0	13.967279052734	220.192886352539	11.6013597587751	333.341461181641	0
54251	2.05929970741272	0	13.706140136719	246.255294799805	12.2660497584606	318.611999511719	3.10365309511933e-05
54252	1.96602284908295	0	14.415155029297	223.641998291016	11.8691349621503	331.990966796875	4.34884138182194e-06
54253	1.57115972042084	0	15.147393798828	237.430130004883	11.9195514126265	331.597381591797	3.91238599048747e-07
54254	2.88670253753662	0	14.914575195312	70.623893737793	14.1348887954623	362.668182373047	5.10364770889283e-05
54255	1.86699879169464	0	13.805291748047	94.6115798950195	14.8024177896227	357.100646972656	2.05295731979681e-05
54256	2.35776209831238	0	12.958673095703	134.405288696289	11.2269208386639	340.175537109375	3.53861524773594e-07
54257	3.16201066970825	0	13.467919921875	149.742340087891	9.90324452139911	332.454467773438	2.75230806639431e-06
54258	2.278489112854	0	11.885461425781	165.25764465332	11.5290395080205	333.967468261719	9.52726926091903e-06
54259	1.83363461494446	0	12.665185546875	74.7605056762695	14.2988533763885	355.114654541016	8.83460921209511e-06
54260	1.89614307880402	0	14.230401611328	223.461715698242	11.7798299196198	333.537536621094	0
54261	2.17091059684753	0	13.317163085938	215.491775512695	12.4327330936806	314.709197998047	1.8891381235638e-05
54262	1.69955515861511	0	14.472009277344	249.186462402344	10.1503693318832	317.423583984375	0
54263	2.26425385475159	0	12.013055419922	104.283515930176	11.9048379561231	339.681121826172	7.95031964015733e-06
54264	2.04730701446533	0	14.167749023438	232.224609375	11.8492464869698	332.067779541016	9.97949377455775e-07
54265	2.43596363067627	0	11.708032226562	98.7863159179688	11.9484933595197	334.857604980469	7.292235042971e-06
54266	3.62386226654053	0	12.101159667969	9.54020309448242	13.9211371141407	361.681518554688	7.32645680222453e-05
54267	2.8782525062561	0	12.523767089844	68.4046630859375	13.1869708430648	337.536163330078	2.02906004334283e-05
54268	1.74677085876465	0	12.674035644531	244.453414916992	9.33039817661097	314.087127685547	0
54269	1.9570050239563	0	13.140496826172	188.864181518555	10.6893065323143	334.458465576172	2.74253438369164e-05
54270	1.97034084796906	0	12.553735351562	2.21845531463623	14.4021031602376	366.820373535156	9.6270951972757e-05
54271	1.68421876430511	0	14.303918457031	112.739738464355	14.4866418530594	354.763977050781	1.38989455283283e-05
54272	1.17695796489716	0	14.97744140625	256.4013671875	12.7119702144805	332.359954833984	1.46985674594665e-06
54273	1.23727476596832	0	16.34267578125	211.731414794922	14.3900152805265	340.554626464844	8.50794776852125e-07
54274	1.78078782558441	0	17.318383789062	244.223266601562	13.8364839043166	330.842041015625	0
54275	1.94698309898376	0	16.273675537109	190.762771606445	13.9961018015126	335.190948486328	1.58087055347601e-05
54276	1.64899301528931	0	14.596520996094	89.7985000610352	15.935043237962	364.760711669922	4.238805963218e-05
54277	1.57279813289642	0	14.119866943359	137.372543334961	14.3060871925216	346.271697998047	2.69758331544128e-05
54278	1.78388130664825	0	13.994805908203	220.944625854492	11.543572273888	322.859161376953	6.87061540500306e-07
54279	1.59047627449036	0	12.707116699219	214.091995239258	10.7969830452124	310.775238037109	6.60446049652011e-06
54280	2.29684019088745	0	10.213342285156	198.365417480469	10.5450902469038	293.067626953125	1.78172154442614e-05
54281	2.36454296112061	0	10.765832519531	259.594665527344	7.44685125599258	278.759155273438	0
54282	2.25519990921021	0	9.383874511719	21.601900100708	10.3484261371229	336.298034667969	6.60312556040783e-05
54283	3.70860052108765	0	12.585656738281	136.069381713867	12.2543090572742	325.231964111328	8.54576885305708e-06
54284	2.27242231369019	0	12.441461181641	186.280166625977	10.8693262948913	309.172882080078	1.04431182990083e-05
54285	2.5941162109375	0	12.23427734375	251.49348449707	8.19974972930059	283.582824707031	0
54286	2.1065936088562	0	11.686730957031	145.804901123047	9.86436003228851	320.219970703125	9.58281134444406e-07
54287	3.72879672050476	0	15.853295898438	207.352432250977	13.9030683440532	342.812957763672	1.79748773613634e-05
54288	2.75179672241211	0	14.883477783203	191.397186279297	12.5789528831436	326.765472412109	1.42940118368844e-05
54289	1.88525998592377	0	11.298791503906	208.314437866211	9.26387817827719	298.607849121094	0
54290	1.57061159610748	0	11.353234863281	194.065551757812	9.35532762967981	310.966522216797	0
54291	2.3037416934967	0	12.39296875	136.832077026367	11.5786774825427	326.434112548828	8.331303939081e-06
54292	2.57644724845886	0	13.159326171875	118.139297485352	12.5145799186893	325.830505371094	9.9342368129227e-06
54293	1.74473023414612	0	13.404748535156	93.7860641479492	12.8549361930047	333.662475585938	1.36386734084226e-05
54294	2.28914523124695	0	12.356591796875	27.4164752960205	13.3431227123054	347.110717773438	9.28194317061247e-06
54295	2.83662033081055	0	12.086724853516	33.8691520690918	13.8648341193493	341.309997558594	3.09238910429283e-05
54296	3.32284140586853	0	9.35860595703105	110.989051818848	10.1365463424044	319.518524169922	1.37983352033189e-05
54297	3.32884860038757	0	10.532525634766	150.837036132812	8.81774892897044	305.714813232422	0
54298	2.45975232124329	0	10.90859375	30.3074550628662	11.2640262896415	334.394500732422	2.01543217473146e-05
54299	3.60841870307922	0	14.655053710938	55.2704620361328	15.1859133290092	347.853698730469	5.85115635153164e-06
54300	2.74578595161438	0	11.200952148438	129.699554443359	11.1022180998141	308.77001953125	2.92390849507583e-06
54301	2.6189239025116	0	9.71157226562502	60.5026359558105	10.7105875171624	326.087921142578	2.10860202464068e-05
54302	1.34545111656189	0	10.787744140625	32.9194679260254	12.7955509123137	337.706878662109	2.13411395735521e-05
54303	1.79265677928925	0	10.705621337891	88.6503372192383	11.1263534360507	315.197631835938	2.74706179778958e-06
54304	2.09914827346802	0	10.502069091797	166.996810913086	9.25757636135615	286.297760009766	0
54305	2.44563984870911	0	10.100915527344	56.8628578186035	10.774426185824	309.370239257812	2.28806407499683e-06
54306	3.03710126876831	0	11.328546142578	75.3762969970703	10.7324368731678	328.94189453125	1.8451310602864e-06
54307	4.01085758209229	0	13.481408691406	168.412322998047	10.4641233699587	299.958892822266	3.40183956066336e-07
54308	1.80017721652985	0	11.106896972656	171.563690185547	8.86131972056452	276.323516845703	0
54309	2.28989195823669	0	10.916223144531	114.233268737793	9.32045498557383	295.094757080078	0
54310	2.81851673126221	0	10.070581054688	121.606086730957	8.73359955128879	287.337585449219	0
54311	3.11642074584961	0	11.436791992188	153.932754516602	8.56668914767784	282.453826904297	0
54312	1.55017054080963	0	10.316064453125	159.812210083008	8.47532871654107	274.704315185547	0
54313	1.5062712430954	0	9.25896606445303	159.318145751953	8.32634218881843	275.492736816406	0
54314	2.80316925048828	0	8.97481689453105	155.057418823242	7.79869828663733	266.192352294922	0
54315	1.89302718639374	0	7.91179809570303	117.250221252441	7.62810446690206	276.689727783203	0
54316	1.63145649433136	0	11.037438964844	138.695953369141	9.32571777623451	290.822418212891	0
54317	1.87629783153534	0	10.227716064453	147.134460449219	9.06344211762856	277.460327148438	0
54318	1.9368531703949	0	8.614984130859	116.866630554199	9.77047784930086	281.184478759766	0
54319	2.56787919998169	0	7.937585449219	94.2912063598633	8.91388455016566	290.182647705078	3.27839618168783e-07
54320	3.76220798492432	0	11.203179931641	65.2609024047852	10.5340592840633	327.986236572266	4.24565617625681e-06
54321	3.9332103729248	0	9.26143798828105	114.763671875	7.59799085494147	277.643371582031	0
54322	3.23927760124207	0	8.86788330078105	132.068283081055	7.34614001170525	277.926300048828	7.45814519278711e-07
54323	3.2181670665741	0	12.239312744141	117.571243286133	10.1640141330557	294.653656005859	0
54324	2.67728304862976	0	12.311578369141	131.546981811523	10.2520976819034	277.709625244141	0
54325	3.58788204193115	0	11.24306640625	64.9973831176758	10.1037438885737	293.609252929688	0
54326	4.08670425415039	0	6.89064941406201	114.0751953125	6.27019341931792	258.216735839844	0
54327	3.25300788879395	0	4.506097412109	125.613945007324	4.65107758106368	242.358871459961	0
54328	2.18077421188354	0	3.19219360351605	102.745399475098	5.60128901720441	255.015274047852	2.33688237156255e-07
54329	2.72031021118164	0	2.549157714844	101.483726501465	5.55009105120807	247.665145874023	7.92550672991233e-07
54330	1.75653684139252	0	1.527581787109	107.476676940918	4.68923367022571	238.742797851562	0
54331	3.07697749137878	0	1.878991699219	10.8355903625488	6.43597258688244	293.312622070312	3.12203458937194e-05
54332	2.99943971633911	0	3.16909179687502	86.7971267700195	6.35064477709915	267.240875244141	1.48952343200411e-06
54333	2.33389782905579	0	2.441156005859	103.282470703125	4.86963499465003	236.743576049805	0
54334	2.01005125045776	0	1.82134399414105	20.1550254821777	6.31099025644345	287.943420410156	4.46735228049672e-05
54335	4.25072479248047	0	4.70089111328105	83.3279495239258	6.46847150741522	258.400848388672	0
54336	1.93318235874176	0	1.02797851562502	48.9753875732422	5.45785973096007	255.378158569336	3.14745092408783e-06
54337	1.8309166431427	0	1.67412719726605	91.9409866333008	4.55251461348916	242.155395507812	0
54338	1.32620024681091	0	1.13009033203105	61.4825096130371	5.36563903792807	271.0458984375	9.45489975694928e-07
54339	2.43861317634583	0	1.27672729492201	10.8468856811523	6.55669298454591	291.659759521484	1.24427606351674e-05
54340	2.30952906608582	0	1.423333740234	69.3813018798828	5.61302398868757	252.072677612305	5.68666172916386e-07
54341	1.97597289085388	0	-1.09866943359395	85.8034820556641	3.67520364629931	227.637664794922	0
54342	1.27687871456146	0	-2.56220092773395	83.0507583618164	3.27208534144153	227.129791259766	0
54343	1.78268074989319	0	1.39748535156201	77.8212051391602	4.72946060948867	254.249862670898	1.86152053376847e-06
54344	3.98870778083801	0	3.799645996094	73.3013229370117	6.00179862607456	252.842071533203	5.31434680952872e-06
54345	2.26037621498108	0	2.46865234375002	75.6099090576172	4.88967521438617	240.398849487305	0
54346	1.50073957443237	0	0.546899414062011	63.5028038024902	4.59232649128366	248.399002075195	0
54347	1.53301727771759	0	1.89132080078105	59.2862281799316	5.87780612967975	256.500244140625	0
54348	0.795537710189819	0	0.747064208984	46.2723731994629	5.95591431747636	268.630432128906	0
54349	1.89773678779602	0	2.37038574218803	31.701940536499	7.04564583936646	285.605926513672	3.04367959971489e-06
54350	2.33485746383667	0	1.70754394531201	29.1165981292725	6.67603298419677	291.165588378906	5.05648131365889e-06
54351	1.79002606868744	0	2.14113769531201	12.4190006256104	7.03289248459046	290.688720703125	4.99687404145436e-06
54352	2.17346572875977	0	0.364129638672011	12.6705484390259	6.14938916807483	286.414276123047	5.44360621764403e-06
54353	4.62843084335327	0	2.21520385742201	4.07288646697998	7.05811923008041	294.024536132812	1.91611959760646e-05
54354	1.8953183889389	0	3.04952392578105	32.1057319641113	7.1464618364613	277.00390625	1.63756491626069e-06
54355	2.17618536949158	0	0.938836669922011	52.7036552429199	5.86165963437064	245.735656738281	0
54356	1.16898226737976	0	-1.00437011718799	41.808048248291	5.13265506244865	252.785827636719	0
54357	1.00431966781616	0	-1.12235107421895	41.9041175842285	5.18072540170719	259.903564453125	0
54358	1.09461975097656	0	-0.953710937499977	44.2197227478027	5.15175742106888	256.858825683594	0
54359	1.44115161895752	0	-1.216467285156	39.5482368469238	5.29412014162982	262.76025390625	0
54360	2.82626485824585	0	-0.109716796874977	19.9044971466064	5.98157616910041	281.044799804688	4.03913165630203e-06
54361	5.38762378692627	0	0.384179687500023	8.94868659973145	6.20386505085069	285.286041259766	4.778055073176e-05
54362	3.23897099494934	0	2.29747924804701	8.21549224853516	7.15158787304423	289.927825927734	4.17954894752864e-05
54363	4.48072624206543	0	-2.50720825195299	25.7411117553711	4.95654340862547	272.286010742188	1.95906654375398e-05
54364	4.17778873443604	0	-2.72006835937498	23.6503620147705	4.74911345637869	274.031188964844	1.09623852040386e-05
54365	1.51623582839966	0	-1.83524169921895	27.7884140014648	5.06719776855431	273.117889404297	3.24578296486936e-06
54366	2.49386858940125	0	1.98156127929701	10.6223134994507	6.96156913725903	288.214202880859	2.42211495383849e-05
54367	1.57227253913879	0	2.285241699219	16.36692237854	7.1441723843791	286.117523193359	4.84943181315128e-06
54368	1.4251127243042	0	-0.306249999999977	27.8857307434082	5.74506212434228	271.105285644531	0
54369	1.55076467990875	0	-3.74374999999998	32.8168792724609	4.43744668059011	258.360534667969	0
54370	1.24056375026703	0	-3.93442382812498	21.7582492828369	4.39643446827811	267.414672851562	0
54371	0.822045683860779	0	-4.37433471679697	22.5732555389404	4.25906554254777	260.585266113281	0
54372	2.66312861442566	0	-4.01322021484395	16.8982105255127	4.3553292618751	268.802581787109	1.6975888380936e-05
54373	3.00135397911072	0	0.474572753906045	6.57115030288696	6.22089556655258	282.502319335938	5.13991067742206e-05
54374	2.1958749294281	0	4.434808349609	11.0957317352295	8.28391486885727	287.050048828125	1.35609934659442e-05
54375	1.4390721321106	0	-0.193487548827989	17.4314002990723	5.84480402535876	275.514038085938	5.81814371495664e-06
54376	3.03858017921448	0	3.11748657226605	8.98583889007568	7.55163488856022	286.011322021484	3.92455209900314e-05
54377	2.19526696205139	0	2.687493896484	17.8694152832031	6.89119487441448	262.470275878906	6.64369647691072e-07
