wind_speed,mixing/coef_mix_hyp,mixing/coef_mix_KH,meteorology/ch,meteorology/ce,par_id
0.96815,0.0019975,0.48384,0.0017169,0.0025848,p04093
0.99186,0.0089546,0.58809,0.0028304,0.0027463,p04094
0.84525,0.0093954,0.37843,0.0020182,0.0024487,p04095
0.81292,0.0063779,0.33448,0.001877,0.0023272,p04096
1.0975,0.00866,0.26356,0.0017094,0.0025529,p04097
0.91463,0.0047175,0.44078,0.0029511,0.0017912,p04098
0.81429,0.0095721,0.35704,0.002367,0.0028403,p04099
0.95156,0.0056953,0.85131,0.0014488,0.0024288,p04100
1.0955,0.0063437,0.295,0.0016673,0.0021097,p04101
1.1783,0.0081631,0.21408,0.0016528,0.0020992,p04102
1.1815,0.008106,0.60851,0.0026727,0.0025054,p04103
1.1512,0.0087837,0.66966,0.0027573,0.0015318,p04104
0.96293,0.0043563,0.84685,0.0022185,0.0016784,p04105
0.99609,0.0065309,0.53399,0.0021661,0.0016682,p04106
0.91789,0.0035577,0.13285,0.0024076,0.0027041,p04107
0.89925,0.0098204,0.67135,0.0024237,0.0027023,p04108
1.1854,0.0049174,0.41897,0.0020707,0.0010095,p04109
0.89172,0.0098246,0.59953,0.0013753,0.0011074,p04110
1.0917,0.0084579,0.83071,0.0025053,0.0013973,p04111
0.8316,0.0031555,0.21431,0.0029338,0.0023335,p04112
0.83839,0.0055754,0.75543,0.0020718,0.0016614,p04113
1.0206,0.0097731,0.30061,0.0010487,0.0029583,p04114
0.80362,0.0082203,0.25918,0.0028184,0.0024509,p04115
0.94498,0.0023273,0.75352,0.0021008,0.0015821,p04116
1.1167,0.009103,0.59437,0.0015915,0.0021309,p04117
0.90536,0.0057218,0.24085,0.0027262,0.0015553,p04118
1.1732,0.0027222,0.30611,0.0028453,0.0024436,p04119
1.0093,0.0049203,0.7519,0.0011552,0.0026245,p04120
1.1269,0.0025412,0.14315,0.0023452,0.0020259,p04121
1.1174,0.0051233,0.26719,0.0026229,0.002793,p04122
0.8735,0.0092782,0.20453,0.0025424,0.0025785,p04123
0.96177,0.0066671,0.70432,0.0014878,0.0014108,p04124
1.1577,0.0018214,0.7452,0.0029621,0.0026072,p04125
1.0045,0.0081546,0.38217,0.0021292,0.0023551,p04126
0.80136,0.0058767,0.21383,0.0015189,0.001866,p04127
1.0442,0.0080034,0.55843,0.0014546,0.0019039,p04128
0.83089,0.0036831,0.55969,0.0016639,0.0018394,p04129
0.82639,0.005349,0.448,0.0028629,0.0025602,p04130
1.1112,0.0027106,0.11282,0.0014822,0.0012985,p04131
0.82707,0.0031237,0.80072,0.0013733,0.0018124,p04132
0.9803,0.0087529,0.78893,0.0017248,0.0017102,p04133
0.82267,0.0085689,0.43716,0.0013661,0.0021081,p04134
1.0743,0.0094353,0.33174,0.0018383,0.0020321,p04135
1.042,0.0042731,0.59027,0.0026492,0.0015028,p04136
0.98524,0.00048956,0.86264,0.0021096,0.0015839,p04137
1.1498,0.003189,0.5752,0.0022367,0.0026369,p04138
1.1927,0.00032403,0.67308,0.0022189,0.0027339,p04139
1.0206,0.0082018,0.84592,0.0020819,0.0017836,p04140
0.89484,0.0086628,0.69898,0.0012577,0.0019453,p04141
0.80643,0.0063339,0.18338,0.0027238,0.001101,p04142
0.83582,0.003924,0.23417,0.0029966,0.0014616,p04143
1.0782,0.0020471,0.79024,0.0020788,0.0029658,p04144
0.87707,0.0032958,0.58742,0.0018308,0.0024681,p04145
1.0141,0.00039999,0.83528,0.0026277,0.0019457,p04146
0.8152,0.0035548,0.31298,0.002033,0.0028038,p04147
0.96779,0.0069437,0.46425,0.0010254,0.0015527,p04148
1.1998,0.0023635,0.88376,0.0029148,0.001042,p04149
1.1008,0.0095643,0.7323,0.0012898,0.0026488,p04150
0.81095,0.0026232,0.63377,0.0024252,0.0020779,p04151
1.1225,0.0068705,0.55965,0.0016946,0.0022233,p04152
1.1802,0.0012546,0.25702,0.0029132,0.0025129,p04153
1.0707,0.00044225,0.70631,0.002215,0.0016119,p04154
1.0884,0.0083136,0.58471,0.0020226,0.0025977,p04155
0.93705,0.00051665,0.78238,0.0014891,0.0018577,p04156
1.0019,0.0060896,0.60512,0.0025565,0.0028204,p04157
0.84246,0.0036643,0.30716,0.0015792,0.0020948,p04158
0.87848,0.009328,0.12664,0.0022789,0.0026509,p04159
0.86327,0.0087331,0.42617,0.0025485,0.0025802,p04160
1.0135,0.0003682,0.67705,0.0020235,0.0028955,p04161
0.97273,0.0093725,0.38498,0.0019508,0.0010961,p04162
0.91376,0.0085991,0.583,0.0015155,0.0026398,p04163
1.0765,0.0061562,0.28347,0.0011503,0.0018549,p04164
0.95023,0.009815,0.52169,0.0013647,0.0020143,p04165
1.1146,0.001766,0.85619,0.0020986,0.0019678,p04166
0.95256,0.00023498,0.17257,0.0017011,0.0017303,p04167
1.1666,0.0031632,0.86646,0.002316,0.0027439,p04168
0.94719,0.0035368,0.17567,0.0013015,0.0014182,p04169
0.83693,0.003704,0.72776,0.0013309,0.0014222,p04170
0.8209,0.0030002,0.36088,0.0010869,0.0019845,p04171
1.0597,0.0046022,0.63614,0.0027076,0.001565,p04172
0.85789,0.0081845,0.4884,0.0029518,0.0023608,p04173
1.1544,0.0069525,0.82459,0.0029203,0.0022953,p04174
0.99517,0.0070751,0.81153,0.002075,0.0017124,p04175
0.83458,0.002669,0.61433,0.0011717,0.0014348,p04176
1.0251,0.0060145,0.22849,0.0021657,0.0026215,p04177
1.0423,0.0029893,0.13388,0.002648,0.0015931,p04178
1.0881,0.0097184,0.54588,0.0028731,0.0018175,p04179
0.95706,0.0045318,0.51289,0.0019061,0.0024383,p04180
1.0861,0.0015612,0.45681,0.0013217,0.0014255,p04181
0.93911,0.0040521,0.47878,0.001998,0.0027688,p04182
1.0998,0.007117,0.65669,0.0012404,0.0026141,p04183
0.81628,8.3513e-05,0.10005,0.0013953,0.0015454,p04184
0.82211,0.001431,0.21781,0.0026135,0.0019864,p04185
0.86642,0.0026254,0.36822,0.0023667,0.001121,p04186
1.1437,0.0088832,0.26322,0.0018914,0.0010837,p04187
0.81155,0.0024965,0.54241,0.0021193,0.0027883,p04188
0.84477,0.0021057,0.55814,0.0013973,0.0018027,p04189
1.1099,0.001375,0.21184,0.00244,0.0024898,p04190
1.0941,7.2005e-06,0.42904,0.0027503,0.0024877,p04191
0.89851,0.0074606,0.3433,0.0018249,0.0016805,p04192
1.0471,0.0097253,0.82118,0.0025754,0.0020558,p04193
0.99553,0.0014771,0.1544,0.0011871,0.0016893,p04194
1.0292,0.0043946,0.10761,0.0013299,0.001388,p04195
1.0138,0.0041594,0.79263,0.0015568,0.001943,p04196
0.99004,0.0069859,0.87524,0.0012166,0.0013764,p04197
0.83986,0.0088536,0.27142,0.0028972,0.0023011,p04198
0.87957,0.0020905,0.54149,0.0015287,0.0028049,p04199
1.1221,0.0084369,0.68093,0.00171,0.0025841,p04200
1.1901,0.0011248,0.5906,0.0010205,0.0019508,p04201
0.90249,0.0052073,0.27887,0.0020014,0.002447,p04202
1.1271,0.0093371,0.77826,0.0022555,0.0028347,p04203
0.88868,0.0062767,0.32676,0.0016489,0.0020531,p04204
0.99954,0.0095503,0.32178,0.0013156,0.0025754,p04205
0.9964,0.0082695,0.58093,0.0028805,0.0028083,p04206
0.9774,0.0014258,0.32071,0.0023857,0.0018966,p04207
1.0362,0.0034071,0.61756,0.0022478,0.0024074,p04208
0.97416,0.00017105,0.27342,0.0012692,0.0027367,p04209
0.93981,0.0096995,0.53098,0.0015168,0.0013683,p04210
1.0799,0.0059082,0.42216,0.0027124,0.0013428,p04211
0.99088,0.0080047,0.88361,0.0026044,0.002892,p04212
1.1656,0.0011892,0.70472,0.002858,0.0016425,p04213
1.0393,0.0096944,0.8553,0.0024491,0.0022022,p04214
0.98041,0.0041291,0.62423,0.0026066,0.002608,p04215
0.99722,0.0035852,0.27506,0.0014542,0.0021867,p04216
0.88575,0.009052,0.64545,0.0016535,0.0013771,p04217
0.93149,0.0034651,0.83313,0.0022047,0.0021897,p04218
1.1466,0.0020415,0.66915,0.0028245,0.0014733,p04219
0.94445,0.0046949,0.54954,0.0023412,0.0024187,p04220
1.0205,0.0060545,0.58193,0.0016863,0.0023133,p04221
1.0193,0.0071205,0.45177,0.0022756,0.0011164,p04222
1.1175,0.0017943,0.87033,0.0025249,0.0024809,p04223
0.80372,0.004949,0.69491,0.0022592,0.0019308,p04224
1.0482,0.00074627,0.57202,0.0024781,0.0023043,p04225
1.0658,0.0063746,0.10507,0.0026733,0.0019307,p04226
0.80481,0.0071964,0.6026,0.0025463,0.0023685,p04227
1.1849,0.0020989,0.21724,0.00199,0.0020009,p04228
1.0014,0.0050041,0.22097,0.0013357,0.0022531,p04229
0.97324,0.0046766,0.61803,0.0017106,0.0012413,p04230
0.88275,0.0056777,0.72461,0.001962,0.0023298,p04231
1.0536,0.0019541,0.82591,0.0017007,0.0011119,p04232
1.0822,0.009175,0.15337,0.0020625,0.001691,p04233
1.1317,0.0011302,0.80703,0.0020302,0.0013615,p04234
0.89772,0.0027129,0.43627,0.0019171,0.0026457,p04235
1.1236,0.0046894,0.35317,0.0022424,0.002833,p04236
0.888,0.0019364,0.85376,0.0025003,0.0028933,p04237
0.96896,0.0077997,0.14707,0.0024723,0.0015954,p04238
1.0406,0.0058581,0.61166,0.0011573,0.0016728,p04239
0.87653,0.0083865,0.23709,0.0028317,0.0012313,p04240
0.97899,0.0070956,0.35148,0.0029237,0.001247,p04241
0.86981,0.0033492,0.26684,0.0025471,0.0018721,p04242
1.0247,0.0069208,0.36622,0.0011943,0.0022553,p04243
1.0579,0.0048633,0.35875,0.0022572,0.0024199,p04244
0.96946,0.0096437,0.35613,0.0015705,0.0027527,p04245
0.89099,0.0082451,0.54966,0.0018475,0.0011515,p04246
1.1176,0.0023321,0.65924,0.0016142,0.0023947,p04247
0.82948,0.0017499,0.71942,0.0012504,0.0013033,p04248
0.99974,0.0045947,0.33048,0.0012531,0.0025027,p04249
0.84784,0.0086673,0.87496,0.0010101,0.0010299,p04250
1.1299,0.0058968,0.12505,0.0023403,0.0029292,p04251
1.0435,0.0019799,0.81898,0.0013194,0.0019729,p04252
1.0551,0.0047539,0.23728,0.0023542,0.0026059,p04253
1.1184,0.0062373,0.19602,0.0027919,0.0012563,p04254
1.1422,0.001508,0.86687,0.0023884,0.0018655,p04255
1.155,0.0094248,0.85164,0.0025767,0.0025539,p04256
0.93566,0.00072226,0.38416,0.0025242,0.0022695,p04257
0.94621,0.00931,0.17151,0.0024553,0.0013529,p04258
1.1222,0.0098353,0.86096,0.0017604,0.0012437,p04259
0.87206,0.00086998,0.62528,0.0016699,0.0025246,p04260
0.98405,0.0099634,0.29307,0.002232,0.0013704,p04261
1.037,0.0028667,0.8589,0.0011972,0.0015399,p04262
1.1697,0.0056606,0.19152,0.002295,0.0027566,p04263
1.0999,0.0096023,0.28929,0.0013363,0.0022209,p04264
0.98329,0.0015253,0.20167,0.0021944,0.0024165,p04265
0.93625,0.0067365,0.78542,0.0020692,0.0011888,p04266
0.97531,0.0033733,0.37979,0.0022007,0.0011212,p04267
1.1353,0.0070735,0.13913,0.0028485,0.0027089,p04268
0.82873,0.0036411,0.72719,0.0011162,0.0013476,p04269
1.0172,0.0027189,0.72024,0.001942,0.0025995,p04270
1.0722,0.0077036,0.80037,0.0023645,0.0017354,p04271
0.89265,0.0076161,0.68623,0.0026155,0.0020328,p04272
1.1648,0.00070523,0.23651,0.0018778,0.0015262,p04273
0.89328,0.0072758,0.48079,0.0023658,0.0012663,p04274
0.88541,0.0061693,0.14936,0.0017553,0.0018166,p04275
0.85085,0.0087507,0.85991,0.0010441,0.0020357,p04276
1.0608,0.0065607,0.31513,0.0015033,0.0014077,p04277
1.0054,0.0076891,0.41044,0.0019222,0.0019567,p04278
0.89004,0.0075026,0.24309,0.0025375,0.0018341,p04279
0.93573,0.0026156,0.76705,0.0010236,0.0022026,p04280
1.1228,0.0090776,0.49633,0.002674,0.0028693,p04281
0.93291,0.0057638,0.18133,0.0025888,0.0019275,p04282
0.90227,0.0099273,0.43269,0.0012387,0.0019325,p04283
1.1864,0.00062414,0.14593,0.0012865,0.0025826,p04284
0.87282,0.0056979,0.73994,0.0027002,0.0024872,p04285
0.88051,0.0035415,0.67396,0.0014225,0.0019473,p04286
1.1705,0.0024092,0.31471,0.0015954,0.0025281,p04287
0.88694,0.0038493,0.58836,0.0021924,0.0026859,p04288
0.86814,0.0024275,0.81687,0.0023728,0.0010944,p04289
0.94388,0.0086102,0.13991,0.0018325,0.0029796,p04290
1.063,0.0019333,0.77463,0.0026503,0.0016365,p04291
1.1617,0.0071186,0.31053,0.0025082,0.0026424,p04292
1.0883,0.0027903,0.47774,0.0022235,0.001136,p04293
1.1045,0.0019006,0.47218,0.0020561,0.0029948,p04294
1.004,0.0018831,0.29488,0.00148,0.001384,p04295
0.86162,0.0089831,0.37548,0.0021652,0.001926,p04296
1.1933,0.002402,0.72292,0.0019101,0.0018128,p04297
1.1923,0.0067128,0.45583,0.0027436,0.0012458,p04298
1.164,0.0073402,0.33156,0.0018462,0.0024024,p04299
0.84493,0.0093128,0.80769,0.0028939,0.0028843,p04300
0.88531,0.0012406,0.2527,0.0013976,0.0017498,p04301
1.1433,0.0053189,0.65031,0.0024903,0.002246,p04302
1.1162,0.0031531,0.81583,0.0026408,0.0028673,p04303
0.83308,0.0079052,0.73884,0.0022632,0.0024883,p04304
1.105,0.00033069,0.54086,0.0022809,0.0012228,p04305
1.1,0.0035624,0.46642,0.0028405,0.0028212,p04306
1.0146,0.0050565,0.28913,0.0024978,0.0021117,p04307
0.92512,0.0041381,0.81064,0.0028968,0.0027511,p04308
0.96385,0.0050921,0.55383,0.0010476,0.0021577,p04309
1.101,0.0065467,0.7888,0.0022069,0.001054,p04310
1.0112,0.0051782,0.61657,0.0014581,0.0019684,p04311
0.90613,0.0057432,0.15422,0.0012316,0.0018045,p04312
1.135,0.0080353,0.32139,0.0016301,0.0020482,p04313
0.87608,0.0034879,0.66505,0.0019808,0.0019764,p04314
0.99172,0.0009323,0.49332,0.0011059,0.0024858,p04315
0.97328,0.0061583,0.26434,0.0011782,0.0028847,p04316
0.98595,0.0085575,0.61485,0.0020294,0.0017923,p04317
0.82131,0.0049101,0.87826,0.0026339,0.0020796,p04318
0.86459,0.0035926,0.46665,0.0024288,0.002402,p04319
0.89812,0.0029672,0.28706,0.0025235,0.002495,p04320
0.81967,0.0016057,0.23878,0.0015507,0.0020878,p04321
1.1108,0.0096926,0.39396,0.0013827,0.0026733,p04322
0.84398,0.0033814,0.31715,0.0013386,0.0015031,p04323
1.0339,0.0059118,0.30514,0.0028409,0.0023094,p04324
1.1253,0.00075561,0.19664,0.0021548,0.0025747,p04325
1.0548,0.0065711,0.74826,0.0012949,0.0016941,p04326
0.9367,0.0021281,0.20431,0.0018963,0.0026843,p04327
0.87154,0.0015915,0.81794,0.0018729,0.0025521,p04328
0.81127,0.0064164,0.83453,0.0013641,0.0026472,p04329
1.0824,0.0064657,0.4897,0.001703,0.0020784,p04330
0.96905,0.0065079,0.19066,0.002586,0.0022388,p04331
0.89191,0.0037537,0.19006,0.0021105,0.0026826,p04332
1.0309,0.0068966,0.22491,0.0016871,0.0019427,p04333
1.1519,0.0044787,0.31854,0.001743,0.0015112,p04334
0.80317,0.0064663,0.5164,0.0027457,0.0021205,p04335
1.022,0.0064441,0.87459,0.0018881,0.0010847,p04336
1.1511,0.0074995,0.15599,0.0015433,0.0027262,p04337
1.1028,0.0010949,0.21702,0.0018548,0.0013755,p04338
1.033,0.0087872,0.68996,0.002906,0.0011098,p04339
1.1328,0.0052055,0.63774,0.0015008,0.0017889,p04340
1.1551,0.0081297,0.33892,0.0013545,0.0010458,p04341
1.0502,0.0053623,0.57597,0.002715,0.0012138,p04342
1.1916,0.0037866,0.40754,0.0013191,0.0018383,p04343
0.9302,0.00034597,0.15835,0.0016773,0.0029598,p04344
1.0304,0.0057271,0.50509,0.001983,0.0023088,p04345
0.94513,0.0098295,0.85073,0.0020397,0.0013495,p04346
1.1056,0.0091514,0.32784,0.0022619,0.0013184,p04347
1.0102,0.0037859,0.46569,0.0011296,0.0019042,p04348
1.0296,0.0063037,0.88636,0.0020067,0.0015147,p04349
0.83958,0.00048265,0.20345,0.0022403,0.0023199,p04350
1.1301,0.0075707,0.68162,0.0028935,0.0028925,p04351
0.96766,0.0027488,0.38382,0.0026657,0.0028058,p04352
1.1988,0.00016724,0.65723,0.0019491,0.0015143,p04353
0.90172,0.0021155,0.20139,0.0028849,0.0029839,p04354
1.0394,0.0097783,0.61852,0.0019428,0.0024095,p04355
1.1052,0.0051488,0.5781,0.0018855,0.001059,p04356
0.97122,0.0091274,0.81316,0.0018966,0.0028194,p04357
1.1808,0.0099209,0.66183,0.0017617,0.0016556,p04358
1.0361,0.0014289,0.43418,0.0025993,0.0021042,p04359
0.84184,0.0021303,0.14154,0.0026686,0.0022658,p04360
1.0533,0.0033711,0.74177,0.0014141,0.0028133,p04361
0.82682,0.00090994,0.2602,0.0013348,0.0011895,p04362
0.91882,0.0026947,0.57114,0.001973,0.0025678,p04363
1.1477,0.0083904,0.69328,0.0025539,0.0021803,p04364
1.0993,0.0018592,0.11223,0.0021529,0.0016781,p04365
0.8756,0.003904,0.73679,0.0025177,0.0016871,p04366
0.94423,0.0045882,0.61868,0.0020679,0.0019769,p04367
0.81913,0.0086311,0.34794,0.0014513,0.0025077,p04368
0.99299,0.0052721,0.56388,0.0020162,0.0013038,p04369
0.99875,0.008153,0.89429,0.0021548,0.0014612,p04370
0.80919,0.007185,0.28867,0.0015936,0.0015465,p04371
1.1292,0.0040077,0.65947,0.0021054,0.0029716,p04372
0.95823,0.0038748,0.29001,0.001084,0.0022537,p04373
1.027,0.0020155,0.39837,0.0027921,0.002031,p04374
1.0313,0.0055499,0.69249,0.0012562,0.0015715,p04375
0.82468,0.0054045,0.39817,0.0016267,0.0024416,p04376
0.92873,0.0034262,0.18127,0.0020488,0.0013728,p04377
1.145,0.00087586,0.26586,0.0020361,0.0023462,p04378
1.1061,0.0035272,0.79544,0.0015129,0.0016049,p04379
1.0699,0.0089755,0.18626,0.0021691,0.002731,p04380
1.0258,0.00061401,0.85673,0.0018719,0.0011148,p04381
1.083,0.0075064,0.27943,0.001136,0.0016701,p04382
0.88943,8.4858e-05,0.47192,0.0018817,0.0012615,p04383
1.0685,0.0012472,0.44672,0.0020249,0.0019303,p04384
1.1135,0.0070989,0.17947,0.0025587,0.0021422,p04385
1.0612,0.0031975,0.61109,0.0024793,0.0022701,p04386
0.90656,0.00020906,0.44874,0.0018054,0.0023977,p04387
0.84386,0.0036979,0.55271,0.0028601,0.0015166,p04388
1.1159,0.0090008,0.78416,0.0019374,0.0021809,p04389
0.97111,0.0088969,0.10555,0.0022999,0.0026068,p04390
1.0491,0.0090586,0.76183,0.002638,0.001193,p04391
1.0437,0.0051745,0.75325,0.0013801,0.0015509,p04392
1.0002,0.0018066,0.84919,0.0019962,0.0022086,p04393
0.91703,0.0096386,0.71169,0.0017134,0.0014801,p04394
1.1723,0.0073912,0.60468,0.002337,0.002154,p04395
0.81298,0.0052029,0.78319,0.0010292,0.0014643,p04396
0.96852,0.0099943,0.51337,0.0020672,0.0013766,p04397
0.8654,0.0022808,0.60791,0.0023618,0.00188,p04398
0.96476,0.0059032,0.87158,0.0026165,0.0028623,p04399
1.0943,0.0018246,0.32295,0.0024207,0.0029439,p04400
1.0708,0.0080364,0.51055,0.0017697,0.0021102,p04401
0.98255,0.007261,0.16872,0.0010491,0.002371,p04402
1.1866,0.00057533,0.39523,0.0028553,0.0021603,p04403
1.0201,0.0015174,0.2801,0.0010258,0.0029568,p04404
1.1145,0.0018337,0.80973,0.001016,0.0022883,p04405
0.91297,0.0054749,0.85806,0.0024013,0.0019447,p04406
0.90796,0.0031696,0.40712,0.0026545,0.0015381,p04407
0.81196,0.0038241,0.19054,0.0014846,0.0024847,p04408
1.1156,0.0042888,0.35192,0.0019605,0.0019202,p04409
1.093,0.003112,0.2228,0.0016422,0.0016288,p04410
1.124,0.0030795,0.60645,0.0016178,0.0027594,p04411
0.92682,0.0070366,0.41134,0.0015393,0.001822,p04412
0.95139,0.0098307,0.60378,0.001871,0.0029473,p04413
1.1232,0.0040178,0.56897,0.0021369,0.0015044,p04414
0.82112,0.007881,0.50144,0.0023643,0.0018305,p04415
1.0753,0.0058154,0.43967,0.0026723,0.0021599,p04416
1.0447,0.0051409,0.59765,0.0013341,0.0014672,p04417
1.0381,0.00073024,0.61547,0.0017522,0.0017946,p04418
0.97379,0.0063259,0.30358,0.0013227,0.0014137,p04419
1.1971,0.00039031,0.18164,0.0015183,0.0022321,p04420
0.85188,0.008067,0.79481,0.002669,0.0022836,p04421
0.90504,0.0092869,0.25216,0.0011344,0.0029111,p04422
1.0897,0.0037944,0.50911,0.0016623,0.0026986,p04423
0.98802,0.0048658,0.37963,0.001931,0.0027237,p04424
0.97666,0.00068014,0.11037,0.0014421,0.0019135,p04425
1.1497,0.0055071,0.8817,0.0025481,0.0016887,p04426
0.83484,0.0040642,0.58676,0.0029415,0.0011862,p04427
0.97199,0.0058786,0.49772,0.0019215,0.0017545,p04428
1.0739,0.0082366,0.2838,0.0012261,0.0028909,p04429
0.97813,0.0016662,0.32011,0.0028349,0.0012244,p04430
1.1659,0.0073944,0.1005,0.0019719,0.0028748,p04431
1.1907,0.0040003,0.58024,0.0026075,0.0027546,p04432
1.0752,0.0063389,0.56926,0.0020297,0.00223,p04433
1.1201,0.0089865,0.86221,0.0013639,0.0017266,p04434
0.88211,0.0043873,0.33739,0.0020866,0.0027205,p04435
0.89646,0.0086396,0.76925,0.0024132,0.0021978,p04436
1.1876,0.0098674,0.39701,0.002182,0.0026971,p04437
1.1017,0.00018967,0.72112,0.0024107,0.0019071,p04438
0.8229,0.0084699,0.65294,0.0019744,0.0017331,p04439
0.87384,0.00583,0.38734,0.0020966,0.0021324,p04440
1.1022,0.002812,0.20824,0.0011655,0.0019199,p04441
1.1653,0.0033254,0.24885,0.0020444,0.0020287,p04442
1.0817,0.0071225,0.79876,0.0025397,0.0010625,p04443
0.93472,0.0057251,0.86135,0.0022475,0.0016652,p04444
0.99824,0.0041455,0.87601,0.0020264,0.0017162,p04445
0.87728,0.002915,0.6546,0.0019147,0.0024005,p04446
1.1903,0.0058098,0.30076,0.0014454,0.002665,p04447
0.87782,0.0053248,0.62984,0.0013304,0.0026463,p04448
0.92471,0.009426,0.14237,0.0027312,0.0013153,p04449
1.0147,0.0022607,0.42741,0.0014921,0.0014033,p04450
0.96793,0.0024438,0.8634,0.0028718,0.0027829,p04451
0.82011,0.0061653,0.4508,0.0012843,0.0022393,p04452
1.1414,0.002065,0.46886,0.0025663,0.0025731,p04453
1.1347,0.0029097,0.17166,0.002964,0.0028737,p04454
1.1943,0.0016615,0.66453,0.0022709,0.00245,p04455
1.0052,0.0019732,0.76276,0.0017685,0.002959,p04456
0.94522,0.0088045,0.83778,0.0018441,0.0014506,p04457
0.88936,0.0033976,0.52032,0.0018642,0.0011683,p04458
1.1861,0.00067698,0.22001,0.001618,0.0015933,p04459
1.0655,0.0055778,0.36502,0.0028237,0.0016773,p04460
1.0276,0.0093774,0.72613,0.0016376,0.0017949,p04461
0.93498,0.0068999,0.63925,0.0022182,0.0020639,p04462
1.0465,0.0041935,0.58491,0.0029674,0.0022818,p04463
1.0918,0.0029435,0.39785,0.0011878,0.0013172,p04464
0.8475,0.0081673,0.16049,0.0025675,0.0010991,p04465
0.92709,0.0079258,0.83946,0.0022651,0.0022602,p04466
1.138,0.0084192,0.51267,0.0020489,0.0018882,p04467
0.8546,0.003214,0.3173,0.002241,0.0011247,p04468
0.82744,0.0019262,0.28972,0.0016389,0.0013516,p04469
0.81528,0.0081738,0.8739,0.0010315,0.0019189,p04470
0.83368,0.00089047,0.61462,0.0017744,0.0024153,p04471
1.0572,0.0016452,0.56806,0.0013244,0.0011896,p04472
1.1342,0.0033168,0.64525,0.0013199,0.0028333,p04473
1.1451,0.008403,0.67636,0.0010368,0.0029889,p04474
0.80273,0.0044101,0.29404,0.0013017,0.0028858,p04475
0.81272,0.0059504,0.24676,0.0021627,0.0012477,p04476
1.0268,0.0099003,0.2229,0.0021437,0.0014316,p04477
1.1452,0.0095959,0.26007,0.0020114,0.0026385,p04478
1.0701,0.00023685,0.29627,0.0024891,0.0010631,p04479
0.87105,0.0092263,0.47916,0.0023069,0.0029729,p04480
0.85883,0.0060129,0.13044,0.0025063,0.0015617,p04481
1.0842,0.0057723,0.71431,0.0024397,0.0024194,p04482
0.87325,0.0023531,0.85925,0.0022276,0.0022877,p04483
1.1734,0.0040641,0.6847,0.0029532,0.0023372,p04484
0.98893,0.0072919,0.75067,0.0026979,0.0012197,p04485
1.0245,0.0038816,0.23605,0.0018724,0.0013206,p04486
1.1232,0.0083119,0.89388,0.0011497,0.0028542,p04487
1.0786,0.0089999,0.57935,0.0020524,0.0012671,p04488
0.85828,0.0011913,0.46446,0.001218,0.0028359,p04489
1.1067,0.008905,0.77415,0.0020853,0.0012155,p04490
0.9033,0.0039516,0.72391,0.002211,0.0020172,p04491
0.85162,0.0019615,0.30209,0.0016488,0.0013992,p04492
0.87066,0.0027045,0.76087,0.0023225,0.0020959,p04493
0.977,0.0093416,0.87451,0.0017864,0.002647,p04494
1.0911,0.0072019,0.88592,0.0018773,0.0024984,p04495
0.81528,0.0016859,0.77512,0.0023765,0.0017239,p04496
1.0631,0.0049404,0.72986,0.0027969,0.0018093,p04497
0.89264,0.0011585,0.35566,0.0027007,0.002777,p04498
0.93532,6.7787e-05,0.87205,0.0017631,0.0013788,p04499
0.97587,0.0090332,0.48227,0.0024547,0.0015735,p04500
1.0592,0.0052556,0.80986,0.0017164,0.001328,p04501
1.1691,0.0092886,0.4253,0.0028506,0.0022089,p04502
1.118,0.0068096,0.12206,0.0020045,0.001986,p04503
0.86583,0.0009596,0.40539,0.0018308,0.0026718,p04504
0.89981,0.0062883,0.58954,0.0028166,0.0014041,p04505
1.0396,0.0055921,0.12343,0.001126,0.0014111,p04506
0.85897,0.0043276,0.81256,0.001161,0.0016505,p04507
0.87583,0.0084383,0.56077,0.0023599,0.0022588,p04508
0.89178,0.006739,0.18262,0.0020337,0.0020488,p04509
1.042,0.0096344,0.14767,0.0015774,0.0024061,p04510
1.08,0.0018455,0.75225,0.0029393,0.0020999,p04511
1.1473,0.0093602,0.82557,0.0028099,0.0012423,p04512
1.1591,0.00063151,0.81176,0.0027209,0.0029449,p04513
1.1978,0.0015001,0.40163,0.0013807,0.0013585,p04514
0.8484,0.0047071,0.70062,0.0010756,0.0029068,p04515
1.057,0.0050462,0.89464,0.0015834,0.0017071,p04516
1.0307,0.0089258,0.75184,0.0024025,0.0021045,p04517
0.87475,0.0048025,0.45302,0.0012042,0.0020895,p04518
1.0303,0.0069057,0.63022,0.0017353,0.0018372,p04519
1.1263,0.0096552,0.4132,0.002198,0.0016742,p04520
0.83183,0.0092965,0.34913,0.0012684,0.0015875,p04521
0.83172,0.0024488,0.26492,0.0025364,0.0022575,p04522
1.0037,0.0040419,0.6355,0.0021069,0.0014659,p04523
1.1377,0.0057464,0.771,0.0011115,0.0026576,p04524
0.92164,0.0075944,0.64094,0.0022679,0.0021588,p04525
0.94378,0.0066474,0.38334,0.0024717,0.0011877,p04526
0.81899,0.0010305,0.52219,0.0012748,0.0020576,p04527
1.1371,0.0089935,0.6485,0.0012343,0.0025834,p04528
1.1333,0.001497,0.20041,0.0017091,0.0028279,p04529
0.88069,0.009371,0.80661,0.0019568,0.0021426,p04530
1.1434,0.0094712,0.57673,0.00142,0.0018098,p04531
0.99793,0.0072299,0.18528,0.0027032,0.0013012,p04532
