wind_speed,mixing/coef_mix_hyp,mixing/coef_mix_KH,par_id
0.80176,0.0035945,0.4223,p02108
0.90044,0.0060579,0.14739,p02109
0.83255,0.0096839,0.4247,p02110
1.1592,0.0042931,0.89703,p02111
0.87852,0.0088171,0.79238,p02112
0.93972,0.0088579,0.3141,p02113
0.98617,0.0050963,0.88428,p02114
0.85689,0.0053621,0.7513,p02115
1.1089,0.001612,0.31074,p02116
1.0915,0.0037903,0.21906,p02117
0.83405,0.0093839,0.55785,p02118
0.90978,4.714e-06,0.46314,p02119
1.0139,0.0009109,0.44554,p02120
0.8454,0.0041849,0.6707,p02121
1.1109,0.0084421,0.20165,p02122
0.9708,0.0083299,0.53211,p02123
0.84045,0.0078531,0.36988,p02124
0.88399,0.0019978,0.621,p02125
0.86715,0.0018334,0.41993,p02126
1.0502,0.0077456,0.62403,p02127
0.85587,0.0014795,0.3694,p02128
1.0362,0.0099663,0.14685,p02129
1.134,0.0092846,0.77632,p02130
1.0419,0.007341,0.37091,p02131
0.91464,0.0089544,0.89371,p02132
0.93796,0.0064202,0.25624,p02133
1.0619,0.0037424,0.2827,p02134
0.85358,0.0006963,0.27024,p02135
0.93668,0.0069108,0.39192,p02136
0.94885,0.0077034,0.49733,p02137
0.90663,0.0043955,0.19653,p02138
0.9453,0.00028557,0.24601,p02139
1.0523,0.0055443,0.40847,p02140
0.96676,0.0068766,0.10226,p02141
1.0806,0.008326,0.47769,p02142
0.97735,0.0058402,0.43457,p02143
1.0002,0.0074589,0.55321,p02144
0.89406,0.0068373,0.52296,p02145
1.0235,0.00076466,0.68809,p02146
1.0879,0.0052571,0.75792,p02147
1.1414,0.0072227,0.87508,p02148
1.0111,0.0010781,0.57406,p02149
1.1811,0.0044983,0.24321,p02150
0.9063,0.0069852,0.30401,p02151
1.069,0.00020217,0.22373,p02152
1.1141,0.0065885,0.48216,p02153
1.1445,0.0043708,0.56868,p02154
0.87931,7.438e-05,0.36071,p02155
1.0627,0.008306,0.3052,p02156
1.1313,0.00089107,0.60885,p02157
1.001,0.0089263,0.144,p02158
0.88254,0.0089906,0.68231,p02159
1.0715,0.0094114,0.72631,p02160
1.0709,0.007392,0.59161,p02161
0.98234,0.0043727,0.48971,p02162
0.96765,0.0021914,0.8771,p02163
0.95402,0.0029848,0.2679,p02164
0.89115,0.0097721,0.43437,p02165
0.98549,0.0062495,0.78283,p02166
1.174,0.0067542,0.75724,p02167
0.9966,0.00092925,0.89218,p02168
0.86142,0.0058745,0.76634,p02169
1.0365,0.0048704,0.5987,p02170
0.99714,0.0098283,0.37333,p02171
1.0548,0.0028394,0.46922,p02172
1.1635,0.0088866,0.25151,p02173
0.88628,0.0064608,0.33326,p02174
0.80607,0.009119,0.19385,p02175
1.1047,0.0013904,0.47937,p02176
0.85802,0.00025589,0.80966,p02177
0.97046,0.008442,0.55918,p02178
1.1341,0.00025327,0.20909,p02179
0.9508,0.0097696,0.78371,p02180
1.0385,0.0019645,0.52329,p02181
1.115,0.0090103,0.21214,p02182
0.95477,0.008161,0.52441,p02183
1.1761,0.0099433,0.22875,p02184
0.86949,0.0061965,0.3936,p02185
1.0929,0.0062015,0.53581,p02186
0.92063,0.0040468,0.81982,p02187
0.88203,0.0013824,0.80899,p02188
0.8551,0.0034938,0.79,p02189
0.91722,0.0052858,0.65963,p02190
0.85734,0.00088708,0.27196,p02191
0.96395,0.0022088,0.28122,p02192
1.0834,0.0055221,0.51053,p02193
1.1154,0.0061053,0.13742,p02194
0.83099,0.0032068,0.54042,p02195
0.88454,0.0032738,0.65191,p02196
0.97421,0.0042124,0.20037,p02197
0.86915,0.0039698,0.26646,p02198
0.95309,0.0023499,0.35524,p02199
0.83227,0.0096877,0.64635,p02200
0.9272,0.0071087,0.16937,p02201
1.0707,0.00015078,0.66768,p02202
0.95939,0.0042448,0.46523,p02203
1.109,0.006498,0.36331,p02204
0.97845,0.0038976,0.41012,p02205
0.82537,0.0091258,0.17018,p02206
1.1669,0.0060645,0.87332,p02207
1.1859,0.0072316,0.1124,p02208
1.1291,0.0093428,0.15242,p02209
1.0796,0.0057574,0.25512,p02210
1.1083,0.0064251,0.25523,p02211
0.93013,0.0029111,0.27993,p02212
0.85436,0.0015546,0.14495,p02213
1.0699,0.00056958,0.15535,p02214
1.0048,0.0089451,0.41776,p02215
1.1858,0.0005229,0.56614,p02216
0.93624,0.0062994,0.24109,p02217
0.98687,0.0081027,0.85813,p02218
1.094,0.0031784,0.39136,p02219
0.90228,0.0050252,0.88948,p02220
1.1518,0.0074053,0.88273,p02221
0.99234,0.0050147,0.32774,p02222
1.1542,0.0036472,0.82911,p02223
0.86652,0.00052879,0.4287,p02224
1.0268,0.0075215,0.30462,p02225
0.89041,0.0097664,0.69299,p02226
0.91652,0.00068621,0.41754,p02227
0.9117,0.0033778,0.44402,p02228
0.88488,0.0029595,0.48365,p02229
1.1179,0.0019415,0.23559,p02230
0.81767,0.0018203,0.63182,p02231
0.95799,0.0084742,0.18494,p02232
1.0431,0.0077301,0.48565,p02233
1.0429,0.0018613,0.7761,p02234
1.1081,0.0056952,0.24717,p02235
1.1334,0.002484,0.75369,p02236
0.82133,0.0057076,0.62186,p02237
0.95728,0.0056978,0.76846,p02238
0.90639,0.0029576,0.59875,p02239
0.8269,0.0082597,0.2755,p02240
1.0099,0.0035357,0.67796,p02241
0.99411,0.00058521,0.1471,p02242
0.8348,0.0085057,0.13841,p02243
0.94145,0.0079121,0.39362,p02244
1.1318,0.001121,0.61006,p02245
0.91827,0.0032116,0.56262,p02246
1.077,0.0065335,0.68255,p02247
1.1155,0.0087072,0.50989,p02248
1.0062,0.005783,0.1096,p02249
1.0666,0.002142,0.3661,p02250
0.91945,0.008316,0.34322,p02251
0.83015,0.0053059,0.14946,p02252
1.1351,0.0011899,0.12997,p02253
1.1689,0.0066157,0.79802,p02254
1.1969,0.0039659,0.23347,p02255
0.96529,0.0042187,0.13635,p02256
1.0162,0.0024663,0.16984,p02257
0.82118,0.0042204,0.24828,p02258
1.0824,0.0096527,0.44585,p02259
1.1549,0.005916,0.6314,p02260
1.021,0.0030306,0.17646,p02261
1.0693,0.0047121,0.2876,p02262
0.94872,0.0043906,0.71898,p02263
0.96131,0.00032227,0.80337,p02264
0.94896,0.0051915,0.89257,p02265
1.1929,0.0078702,0.60605,p02266
0.80137,0.007151,0.29425,p02267
0.98512,0.0065386,0.45196,p02268
1.1953,0.00072022,0.11941,p02269
1.0287,0.0074364,0.47798,p02270
0.96513,0.0050031,0.55023,p02271
0.95259,0.0037228,0.81264,p02272
1.0404,0.0018785,0.38922,p02273
1.0611,0.0094296,0.71698,p02274
0.88861,0.0062646,0.16133,p02275
0.93301,0.0063661,0.30307,p02276
0.92968,0.0095718,0.47444,p02277
0.80559,0.008992,0.22085,p02278
1.1633,0.0044377,0.81616,p02279
0.87606,0.0089884,0.30586,p02280
0.91939,0.0085531,0.12909,p02281
1.159,0.0035026,0.79304,p02282
0.92703,0.0040616,0.48381,p02283
0.91159,0.0060313,0.68126,p02284
1.1214,0.002611,0.73797,p02285
1.0097,0.0088386,0.15616,p02286
0.83663,0.0074855,0.46505,p02287
1.1015,0.0098966,0.21287,p02288
0.94008,0.005274,0.14855,p02289
1.1403,0.0019902,0.63885,p02290
0.84237,0.0094619,0.22448,p02291
1.144,0.0018726,0.68864,p02292
1.049,0.0068892,0.24258,p02293
0.83134,0.0059236,0.28235,p02294
1.1799,0.0016922,0.3952,p02295
1.1776,0.0044542,0.10155,p02296
0.93477,0.0093127,0.63889,p02297
1.0791,0.0034688,0.23633,p02298
1.1474,0.0023157,0.40248,p02299
1.1276,0.0028932,0.39677,p02300
1.1126,0.0089683,0.84617,p02301
0.90556,0.0065533,0.86157,p02302
0.80917,0.003144,0.11921,p02303
1.018,7.0205e-05,0.33978,p02304
1.0724,0.0027521,0.48106,p02305
0.88716,0.0012376,0.30734,p02306
0.85131,0.0063918,0.1822,p02307
1.1512,0.0087675,0.6055,p02308
0.91959,0.00013811,0.11306,p02309
0.92019,0.0019022,0.69092,p02310
1.1504,0.0033211,0.41796,p02311
1.1166,0.0031314,0.51965,p02312
0.96908,0.0035273,0.56933,p02313
1.1743,0.00084659,0.86862,p02314
0.97205,0.0051354,0.83562,p02315
1.132,0.00073834,0.84008,p02316
1.1602,0.0034417,0.70269,p02317
1.0332,0.0017121,0.59456,p02318
1.1225,0.00056521,0.63971,p02319
1.0397,0.0083121,0.72958,p02320
0.93557,0.0030691,0.86222,p02321
0.91575,0.0006015,0.54062,p02322
0.93987,0.0049615,0.46714,p02323
0.80968,0.0049057,0.38362,p02324
0.82641,0.0077225,0.56497,p02325
1.1543,0.0076145,0.37489,p02326
0.95206,0.006444,0.1156,p02327
0.91016,0.0076326,0.40202,p02328
1.0596,0.003193,0.52287,p02329
1.0736,0.0057966,0.6804,p02330
1.039,0.009927,0.57502,p02331
0.88752,0.0021835,0.35781,p02332
1.0402,0.00029303,0.23453,p02333
0.84095,0.0091843,0.35513,p02334
0.84554,0.0070768,0.14124,p02335
0.95589,0.0034525,0.68493,p02336
0.88547,0.0024898,0.25348,p02337
0.92875,0.0094242,0.84983,p02338
0.96138,0.0090432,0.18969,p02339
1.1171,0.002132,0.74109,p02340
0.97428,0.00067992,0.65569,p02341
0.90203,0.0026427,0.2317,p02342
0.84778,0.0091751,0.62259,p02343
1.0668,0.0028994,0.37522,p02344
1.1973,0.0092409,0.17201,p02345
0.80257,0.0020137,0.28209,p02346
0.99567,0.0077267,0.12278,p02347
1.1265,0.0026061,0.70069,p02348
1.16,0.003523,0.27743,p02349
0.82358,0.0092456,0.85057,p02350
1.01,0.002002,0.23872,p02351
1.1268,0.00086256,0.35289,p02352
1.0978,0.0057353,0.85468,p02353
1.1828,0.0013994,0.7659,p02354
0.83273,0.002531,0.40023,p02355
0.87902,0.0071797,0.7636,p02356
1.1221,0.001658,0.3992,p02357
0.8771,0.0052313,0.53881,p02358
0.93017,0.0028653,0.4008,p02359
1.1274,6.1207e-05,0.39158,p02360
1.0873,0.0037662,0.69608,p02361
1.008,0.0061639,0.43851,p02362
0.97153,0.0076407,0.33121,p02363
0.80282,0.0052995,0.48112,p02364
1.0643,0.0060405,0.85605,p02365
1.1783,0.00025658,0.57776,p02366
0.82466,0.0062294,0.69543,p02367
0.88359,0.0036367,0.23284,p02368
0.82729,0.005187,0.78544,p02369
0.82382,0.001089,0.59355,p02370
1.1404,0.0040945,0.74116,p02371
0.9943,0.0013639,0.3716,p02372
0.81856,0.0021384,0.19532,p02373
0.91339,0.00016102,0.18225,p02374
1.1034,0.0050117,0.27947,p02375
1.0609,0.00013213,0.80415,p02376
0.91093,0.0043558,0.13065,p02377
1.0458,0.009207,0.12069,p02378
0.88778,0.0006921,0.64367,p02379
1.0964,0.0072466,0.66427,p02380
0.82917,0.0055037,0.5179,p02381
0.93163,0.0061195,0.48012,p02382
0.86821,0.0066926,0.23712,p02383
1.188,0.0015677,0.35882,p02384
1.1151,0.0020642,0.51873,p02385
0.94116,0.0087328,0.3373,p02386
0.90685,0.0055752,0.11109,p02387
1.0661,0.0010219,0.35729,p02388
1.0858,0.0080601,0.63158,p02389
1.1884,0.0022423,0.27158,p02390
0.98223,0.0074394,0.20758,p02391
1.0037,0.0099468,0.47708,p02392
1.1598,0.0053935,0.41676,p02393
0.99911,0.007986,0.74938,p02394
1.0863,0.0050415,0.77382,p02395
1.1058,0.007464,0.10658,p02396
1.0206,0.0087936,0.72911,p02397
1.0082,0.0013936,0.8077,p02398
1.1472,0.00017507,0.57169,p02399
1.1071,0.0071589,0.49409,p02400
1.1817,0.0046965,0.40112,p02401
1.0465,0.0016413,0.15372,p02402
0.96024,0.0039175,0.12917,p02403
0.92137,0.00066329,0.47335,p02404
1.1543,0.0032826,0.48051,p02405
1.1303,0.00099727,0.4447,p02406
0.80536,0.0020812,0.8656,p02407
0.85124,0.0064547,0.44107,p02408
0.93932,0.0094473,0.42188,p02409
1.1917,0.0027874,0.19949,p02410
0.92412,0.0061167,0.65007,p02411
1.0246,0.0067804,0.38595,p02412
1.0223,0.0042882,0.63021,p02413
1.0578,0.0090685,0.59384,p02414
0.88825,0.0039024,0.11021,p02415
1.1661,0.0071147,0.77564,p02416
1.0194,0.0023345,0.11911,p02417
0.97619,0.0046737,0.49568,p02418
0.96227,0.0057755,0.69635,p02419
1.0467,0.00012896,0.89451,p02420
0.89868,0.002198,0.20003,p02421
0.96495,0.001262,0.57134,p02422
1.0789,0.0097445,0.76237,p02423
0.84894,0.0070064,0.14239,p02424
1.1797,0.0066754,0.69684,p02425
1.0077,0.0075388,0.62218,p02426
0.83269,0.00047643,0.7389,p02427
1.1125,0.0045958,0.19184,p02428
1.0012,0.0028454,0.72919,p02429
1.1932,0.0023219,0.49605,p02430
1.0968,0.0067747,0.53428,p02431
0.90316,0.0012694,0.40075,p02432
1.1227,0.0030205,0.74021,p02433
0.87118,0.0098907,0.58902,p02434
1.1649,0.0021476,0.72484,p02435
1.1324,0.0045299,0.85954,p02436
0.89825,0.0085303,0.79814,p02437
1.0242,0.0011348,0.43924,p02438
1.1023,0.0081587,0.85075,p02439
1.1567,0.0087881,0.61964,p02440
1.0926,0.0077294,0.84779,p02441
1.1659,0.0025089,0.54497,p02442
1.1264,0.0068073,0.54359,p02443
1.019,0.0041722,0.38494,p02444
1.1145,0.0038899,0.14193,p02445
1.1532,0.0035176,0.33772,p02446
0.92277,0.0068605,0.39283,p02447
0.9048,0.0080912,0.41254,p02448
1.0002,0.0025657,0.89348,p02449
1.0911,0.0068462,0.55293,p02450
0.97528,0.0095183,0.27014,p02451
1.1755,0.0010373,0.52014,p02452
0.81261,0.00068046,0.36861,p02453
0.9524,0.0029664,0.58226,p02454
1.0657,0.0015231,0.52026,p02455
1.0578,0.0040545,0.7948,p02456
0.87433,0.0050717,0.19238,p02457
0.95281,3.0294e-07,0.75677,p02458
1.0456,0.0091,0.46782,p02459
0.81577,0.0025669,0.79261,p02460
0.94103,0.00091003,0.60543,p02461
0.94818,0.0026172,0.28621,p02462
1.0036,0.0082362,0.43107,p02463
1.1389,0.003165,0.12253,p02464
0.87365,0.0014872,0.78312,p02465
0.83597,0.0073833,0.45108,p02466
0.84208,0.0072998,0.40872,p02467
1.0434,0.001461,0.74458,p02468
0.83221,0.0020166,0.54944,p02469
1.1111,0.0014266,0.23146,p02470
0.87894,0.001931,0.6223,p02471
1.1802,0.001538,0.33295,p02472
0.86225,0.0068149,0.88968,p02473
0.93509,0.0013658,0.85973,p02474
0.95605,0.00013617,0.88186,p02475
1.0505,4.687e-05,0.83716,p02476
1.1612,0.0088066,0.86614,p02477
0.92467,0.0064647,0.22354,p02478
1.0358,0.0037868,0.35276,p02479
1.0438,0.0013182,0.63033,p02480
1.1399,0.0051439,0.2468,p02481
0.87248,0.0054018,0.66414,p02482
0.97869,0.0010263,0.87751,p02483
0.84116,0.0088752,0.37419,p02484
0.95165,0.0056064,0.14318,p02485
1.014,0.0041151,0.83636,p02486
1.1938,0.0023787,0.54759,p02487
1.1306,0.0025951,0.15715,p02488
1.0337,0.0048422,0.6536,p02489
1.1729,0.0035625,0.46878,p02490
1.0203,0.0037533,0.71384,p02491
1.0167,0.0073288,0.72079,p02492
1.1706,0.0035554,0.15146,p02493
1.0252,0.007523,0.45066,p02494
0.83183,0.003091,0.52215,p02495
1.0711,0.0042305,0.81994,p02496
1.0936,0.0060639,0.48301,p02497
0.82845,0.0096005,0.22263,p02498
0.91267,0.0065159,0.60738,p02499
0.82159,0.0035258,0.70472,p02500
1.0464,0.008718,0.51389,p02501
0.85879,0.0022925,0.24946,p02502
0.91107,0.0042607,0.15499,p02503
0.93049,0.009739,0.56413,p02504
1.1798,0.0031855,0.51997,p02505
1.1631,0.0029778,0.17515,p02506
0.94078,0.008791,0.67861,p02507
0.97688,0.0059173,0.83056,p02508
1.0172,0.001673,0.34648,p02509
1.1363,0.0055512,0.10601,p02510
1.1556,0.0067704,0.66163,p02511
1.0899,0.0092216,0.6835,p02512
1.0517,0.0038298,0.39597,p02513
0.86903,0.0012816,0.26667,p02514
0.89352,0.0011828,0.75639,p02515
0.82963,0.0065935,0.15733,p02516
0.83193,0.0077924,0.82315,p02517
1.1177,0.0085137,0.16362,p02518
1.1096,0.0091839,0.80109,p02519
1.1139,0.001059,0.80286,p02520
0.84915,0.0056344,0.23848,p02521
0.91071,0.0031495,0.30848,p02522
0.82332,0.0060801,0.70677,p02523
1.1119,0.0039724,0.77342,p02524
1.0045,0.0034506,0.53328,p02525
0.87703,0.0017416,0.27371,p02526
1.1468,0.0069217,0.59061,p02527
0.84456,0.0039624,0.79413,p02528
1.077,0.0012472,0.48255,p02529
1.0501,0.008063,0.1428,p02530
0.9617,0.0068842,0.84644,p02531
0.87475,0.0053834,0.11139,p02532
1.1507,0.0076132,0.50683,p02533
1.0686,0.0064114,0.2472,p02534
0.96643,0.00091494,0.62497,p02535
1.1191,0.00054806,0.79492,p02536
0.98085,0.0041569,0.46642,p02537
0.80823,0.0058856,0.68941,p02538
1.0026,0.0059695,0.76741,p02539
0.88946,0.00020782,0.25306,p02540
1.1209,0.006575,0.86076,p02541
0.9584,0.000355,0.71981,p02542
0.88039,0.0065564,0.4448,p02543
1.1026,0.0074419,0.10563,p02544
0.94252,0.009983,0.56528,p02545
0.87793,0.0030864,0.21961,p02546
1.0366,0.0048239,0.77356,p02547
0.88616,0.0084784,0.67387,p02548
0.838,0.0017973,0.78398,p02549
0.85143,0.0061593,0.315,p02550
0.84569,0.0064867,0.81553,p02551
1.0031,0.0082409,0.15217,p02552
0.97646,0.0072157,0.27864,p02553
1.0608,0.0082575,0.29715,p02554
1.1855,0.009532,0.62513,p02555
0.89715,0.00059981,0.61776,p02556
1.0898,0.0094127,0.50255,p02557
1.0295,0.0063484,0.66598,p02558
0.9542,0.0049158,0.78129,p02559
0.81114,0.00099908,0.63532,p02560
0.88543,0.0030945,0.36727,p02561
1.1107,0.0035138,0.43288,p02562
0.92827,0.0071419,0.53154,p02563
1.1893,0.0048874,0.68961,p02564
0.89186,0.00049556,0.56056,p02565
1.0843,0.0084179,0.56925,p02566
1.1279,0.0030881,0.72232,p02567
1.0167,0.0086634,0.48628,p02568
1.0654,0.0080897,0.75234,p02569
1.0888,0.0068641,0.31552,p02570
0.87249,0.00042973,0.75188,p02571
0.86306,0.0043413,0.75026,p02572
0.80495,0.0077881,0.77253,p02573
0.92293,0.0045646,0.29645,p02574
0.83655,0.0045228,0.63921,p02575
1.0422,0.0084522,0.29819,p02576
1.069,0.0024795,0.47049,p02577
0.88839,0.0073491,0.29496,p02578
0.95708,0.0093866,0.56008,p02579
0.83423,0.0017442,0.37634,p02580
1.1857,1.9372e-05,0.68594,p02581
0.82289,0.0025199,0.56146,p02582
0.87445,0.0080741,0.89666,p02583
0.84481,0.0029056,0.34893,p02584
0.82489,0.0061574,0.44881,p02585
1.043,0.0089839,0.30174,p02586
1.1671,0.0080868,0.71219,p02587
0.98029,0.0033233,0.84338,p02588
0.84679,0.004612,0.83388,p02589
0.83923,0.0039398,0.57831,p02590
1.0564,0.00082912,0.37964,p02591
1.0946,0.0016671,0.30824,p02592
0.94759,0.00041877,0.65175,p02593
0.99708,0.002347,0.63124,p02594
1.0224,0.0057766,0.45505,p02595
1.1189,0.0074755,0.16292,p02596
0.92191,0.0097879,0.53441,p02597
1.0934,0.0074964,0.84453,p02598
1.0113,0.008534,0.46277,p02599
1.0588,0.0057924,0.1661,p02600
0.83909,0.0076903,0.21348,p02601
1.0074,0.0038312,0.39582,p02602
1.1845,0.0079597,0.6485,p02603
1.0823,0.0085433,0.46557,p02604
0.99784,0.0037736,0.84633,p02605
1.003,0.0012896,0.57386,p02606
0.89422,0.0011121,0.8502,p02607
1.0879,0.0050179,0.41514,p02608
0.9094,0.0084034,0.64502,p02609
0.84633,0.0030106,0.41241,p02610
1.1475,0.00012741,0.84229,p02611
0.91048,0.0096604,0.74298,p02612
0.92199,0.0062625,0.65329,p02613
1.0129,0.0023616,0.18711,p02614
0.98539,0.0011386,0.28862,p02615
1.0537,0.0047533,0.81956,p02616
1.1458,0.0025281,0.12615,p02617
1.164,0.006961,0.36378,p02618
1.067,0.00069439,0.24427,p02619
1.14,0.0031684,0.1176,p02620
1.0233,0.00020205,0.88744,p02621
0.83585,0.0094905,0.77658,p02622
1.0346,0.0028185,0.77755,p02623
1.1369,0.0066479,0.32682,p02624
0.89881,0.0058129,0.25194,p02625
0.92741,0.0063731,0.60468,p02626
1.1248,0.0087482,0.12018,p02627
0.96466,0.0021022,0.31868,p02628
1.1348,0.0068925,0.46789,p02629
1.1342,0.0028911,0.8152,p02630
0.9938,0.0070692,0.27235,p02631
1.1432,0.007508,0.20231,p02632
1.0846,0.0012136,0.44609,p02633
0.96939,0.00019475,0.28628,p02634
0.93176,0.0016043,0.34758,p02635
0.88584,0.0063233,0.88002,p02636
1.1235,0.0066405,0.17608,p02637
1.1645,0.0075416,0.19748,p02638
1.1159,0.006363,0.80758,p02639
1.1875,0.00024449,0.80822,p02640
0.86062,0.0032162,0.51305,p02641
0.90515,0.0030188,0.88457,p02642
1.0142,0.0076072,0.13082,p02643
1.1443,0.0012536,0.42625,p02644
0.85498,0.0029516,0.89287,p02645
0.87943,0.00037728,0.52925,p02646
1.0351,0.0033881,0.68004,p02647
0.9523,0.0029823,0.33881,p02648
1.1911,0.0090043,0.89595,p02649
1.1942,0.00010163,0.13554,p02650
0.91128,0.0013213,0.56033,p02651
0.92951,0.0074763,0.8298,p02652
0.80829,0.0067641,0.45138,p02653
1.1481,0.0077904,0.61331,p02654
1.0207,0.0074724,0.3348,p02655
1.1554,0.0090087,0.55124,p02656
0.98916,0.004328,0.82403,p02657
0.90567,5.253e-05,0.37267,p02658
0.8736,0.0030844,0.8798,p02659
1.13,0.0024046,0.71815,p02660
0.88328,0.0092911,0.12777,p02661
0.91504,0.0054159,0.8872,p02662
1.054,0.0038512,0.31172,p02663
1.138,0.0059863,0.58287,p02664
0.8025,0.0055176,0.13464,p02665
1.1589,0.00099543,0.76114,p02666
0.92132,0.0046832,0.5973,p02667
0.99854,0.00097372,0.42424,p02668
1.026,0.0051887,0.23549,p02669
0.81866,0.00019108,0.45623,p02670
0.84274,0.0048128,0.37444,p02671
0.84291,3.455e-05,0.49696,p02672
0.93426,0.0033321,0.78611,p02673
0.99222,0.0047977,0.31955,p02674
1.1818,0.0048218,0.68517,p02675
0.87157,0.0031092,0.48143,p02676
1.0107,0.0072055,0.38313,p02677
0.90262,0.0078501,0.8693,p02678
1.0217,0.0024402,0.85901,p02679
1.0146,0.0056904,0.2092,p02680
0.86209,0.0049135,0.36964,p02681
1.1603,0.0060322,0.71014,p02682
1.1852,0.0067192,0.56255,p02683
1.033,0.00067112,0.63,p02684
1.0391,0.0077568,0.75954,p02685
1.0981,0.0045677,0.21456,p02686
0.84741,0.0062159,0.52966,p02687
0.9748,0.0034321,0.2067,p02688
1.1541,0.0027665,0.82877,p02689
0.97552,0.0045107,0.57777,p02690
0.93903,0.0031251,0.20943,p02691
1.0453,0.0024814,0.10835,p02692
1.0867,0.0037781,0.75626,p02693
0.94128,0.0056335,0.48025,p02694
1.1273,0.009536,0.16067,p02695
1.1314,0.0082723,0.34463,p02696
0.84271,0.0034211,0.35575,p02697
0.88183,0.0047352,0.637,p02698
1.0833,0.0067118,0.8386,p02699
0.84608,0.00064904,0.29294,p02700
0.82339,0.0016016,0.85116,p02701
1.1665,0.0091486,0.57371,p02702
1.0684,0.009781,0.85341,p02703
1.1379,0.0035876,0.28146,p02704
0.92845,0.0018889,0.47419,p02705
1.0696,0.0039324,0.20019,p02706
0.99321,0.0040358,0.40235,p02707
1.0305,0.0062331,0.62818,p02708
0.9738,0.0037705,0.59782,p02709
0.87067,0.0050871,0.8975,p02710
0.95961,0.00097923,0.53267,p02711
1.1961,0.0087695,0.19412,p02712
1.0559,0.0072668,0.59624,p02713
1.0734,0.003537,0.1631,p02714
0.86665,0.0007126,0.8886,p02715
0.85528,0.0098682,0.32557,p02716
1.0475,0.0033637,0.12522,p02717
1.1744,0.0027349,0.6771,p02718
0.84249,0.0077255,0.1274,p02719
1.1199,0.0093508,0.20391,p02720
1.1825,0.00029953,0.75581,p02721
0.94557,0.0014516,0.86319,p02722
1.1997,0.0027917,0.62662,p02723
0.80484,0.0016683,0.59079,p02724
1.1421,0.0085743,0.11382,p02725
0.9794,0.0036198,0.40485,p02726
1.1566,0.0090172,0.40442,p02727
0.86969,0.0027783,0.11477,p02728
1.0644,0.0088444,0.50458,p02729
1.1949,0.0096504,0.74313,p02730
0.87218,0.0099183,0.84194,p02731
0.97886,0.0087658,0.5535,p02732
1.0518,0.0094792,0.1578,p02733
1.0912,0.0079898,0.47651,p02734
1.1117,0.0062381,0.48782,p02735
0.8302,0.0091112,0.25893,p02736
1.1533,0.0043238,0.33781,p02737
0.97188,0.0043665,0.38622,p02738
0.96449,0.0069866,0.82014,p02739
0.99777,0.008006,0.68049,p02740
0.90502,0.0031528,0.37143,p02741
0.93266,0.008212,0.89859,p02742
0.87754,0.0031543,0.57965,p02743
1.1514,0.0031224,0.26041,p02744
0.81326,0.0017999,0.36687,p02745
1.0878,0.0068536,0.19119,p02746
0.82104,0.0068829,0.36166,p02747
1.1979,0.0052665,0.77022,p02748
0.82621,0.0069791,0.3696,p02749
0.84346,0.001211,0.16174,p02750
1.1529,0.00035,0.12576,p02751
1.1673,2.776e-05,0.63964,p02752
1.1346,0.0097093,0.88576,p02753
0.99232,0.0098818,0.16426,p02754
1.144,0.0047026,0.36179,p02755
0.93384,0.0026011,0.74375,p02756
0.94369,0.0096193,0.68109,p02757
1.1681,0.0017938,0.86637,p02758
0.99832,0.0086401,0.405,p02759
1.1618,0.002773,0.80496,p02760
0.89497,0.0079181,0.54967,p02761
0.96927,0.0098898,0.10552,p02762
0.91661,0.0031763,0.34257,p02763
0.88519,0.0018969,0.62847,p02764
1.0731,0.0014903,0.33159,p02765
1.0895,0.0068676,0.29708,p02766
0.99647,0.0086466,0.5834,p02767
0.96054,0.0090204,0.17941,p02768
0.8727,0.009902,0.23062,p02769
1.0648,0.00050297,0.62782,p02770
1.0014,0.004351,0.43129,p02771
0.98769,0.0067836,0.68826,p02772
0.99073,0.0069743,0.6689,p02773
1.0665,0.0092039,0.44287,p02774
0.99497,0.0014167,0.21041,p02775
0.91525,0.0041211,0.62968,p02776
0.81486,0.0096912,0.57637,p02777
0.93212,0.0015932,0.40569,p02778
0.99732,0.0084556,0.53552,p02779
0.83377,0.0065005,0.69244,p02780
0.84478,0.0061547,0.22161,p02781
1.1923,0.0029864,0.18841,p02782
0.91913,0.0085349,0.50162,p02783
0.9538,0.0033682,0.89717,p02784
1.1972,0.0058102,0.27145,p02785
1.1067,0.0034118,0.87158,p02786
0.92335,6.4944e-05,0.27559,p02787
1.015,0.0083804,0.18633,p02788
0.90773,0.00011955,0.50493,p02789
1.0857,0.0037967,0.59899,p02790
0.95566,0.0099538,0.6217,p02791
0.92442,0.00029579,0.27482,p02792
0.9473,0.0089608,0.20309,p02793
0.89126,0.0030741,0.67252,p02794
0.81395,0.0032935,0.19176,p02795
1.1972,0.0033502,0.69977,p02796
0.8959,0.0002049,0.18907,p02797
1.1345,0.003522,0.88929,p02798
1.1594,0.0038531,0.13673,p02799
0.92598,0.009586,0.74071,p02800
0.87043,0.0013062,0.46582,p02801
1.0646,0.00016984,0.16869,p02802
1.0133,0.004759,0.14824,p02803
1.0296,0.0019627,0.59125,p02804
1.0273,0.003465,0.14533,p02805
1.0208,0.0010581,0.22761,p02806
0.86904,0.0070162,0.82568,p02807
0.94418,0.0097293,0.41544,p02808
1.1991,0.0093769,0.12427,p02809
1.1548,0.0078788,0.47752,p02810
